Date: 126.921006944 | Trip: 907 | Vehicle ID: 399 | Total Distance: 4.091 km | Total Time: 535.400 secs | Total Idling Time: 80.000 secs | Total Fuel Consumed: 0.141 L | Total CO2 Emissions: 176.112 g
Date: 128.78000362 | Trip: 915 | Vehicle ID: 399 | Total Distance: 5.736 km | Total Time: 814.000 secs | Total Idling Time: 308.500 secs | Total Fuel Consumed: 0.226 L | Total CO2 Emissions: 252.293 g
Date: 131.726337065 | Trip: 930 | Vehicle ID: 399 | Total Distance: 2.561 km | Total Time: 244.200 secs | Total Idling Time: 47.500 secs | Total Fuel Consumed: 0.105 L | Total CO2 Emissions: 129.853 g
Date: 133.711241713 | Trip: 935 | Vehicle ID: 399 | Total Distance: 1.013 km | Total Time: 106.500 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.048 L | Total CO2 Emissions: 59.150 g
Date: 135.654725806 | Trip: 941 | Vehicle ID: 399 | Total Distance: 3.875 km | Total Time: 279.200 secs | Total Idling Time: 22.000 secs | Total Fuel Consumed: 0.160 L | Total CO2 Emissions: 178.778 g
Date: 136.588888648 | Trip: 944 | Vehicle ID: 399 | Total Distance: 3.037 km | Total Time: 470.300 secs | Total Idling Time: 166.800 secs | Total Fuel Consumed: 0.171 L | Total CO2 Emissions: 211.269 g
Date: 138.033811454 | Trip: 955 | Vehicle ID: 399 | Total Distance: 2.402 km | Total Time: 138.900 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.078 L | Total CO2 Emissions: 82.925 g
Date: 139.869325694 | Trip: 962 | Vehicle ID: 399 | Total Distance: 3.003 km | Total Time: 226.900 secs | Total Idling Time: 53.600 secs | Total Fuel Consumed: 0.133 L | Total CO2 Emissions: 162.944 g
Date: 139.929520796 | Trip: 963 | Vehicle ID: 399 | Total Distance: 4.330 km | Total Time: 375.400 secs | Total Idling Time: 50.200 secs | Total Fuel Consumed: 0.196 L | Total CO2 Emissions: 229.533 g
Date: 142.879021917 | Trip: 975 | Vehicle ID: 399 | Total Distance: 9.355 km | Total Time: 891.800 secs | Total Idling Time: 102.800 secs | Total Fuel Consumed: 0.409 L | Total CO2 Emissions: 481.899 g
Date: 143.984088861 | Trip: 980 | Vehicle ID: 399 | Total Distance: 4.520 km | Total Time: 433.800 secs | Total Idling Time: 43.200 secs | Total Fuel Consumed: 0.206 L | Total CO2 Emissions: 246.853 g
Date: 144.804272852 | Trip: 984 | Vehicle ID: 399 | Total Distance: 2.788 km | Total Time: 217.100 secs | Total Idling Time: 2.900 secs | Total Fuel Consumed: 0.112 L | Total CO2 Emissions: 142.607 g
Date: 147.822975287 | Trip: 1002 | Vehicle ID: 399 | Total Distance: 1.718 km | Total Time: 124.200 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.043 L | Total CO2 Emissions: 51.729 g
Date: 1.62956727778 | Trip: 825 | Vehicle ID: 299 | Total Distance: 1.558 km | Total Time: 123.200 secs | Total Idling Time: 5.700 secs | Total Fuel Consumed: 0.120 L | Total CO2 Emissions: 114.965 g
Date: 3.6224647963 | Trip: 828 | Vehicle ID: 299 | Total Distance: 1.866 km | Total Time: 149.400 secs | Total Idling Time: 26.100 secs | Total Fuel Consumed: 0.144 L | Total CO2 Emissions: 155.590 g
Date: 3.89734402778 | Trip: 833 | Vehicle ID: 299 | Total Distance: 2.031 km | Total Time: 137.700 secs | Total Idling Time: 1.800 secs | Total Fuel Consumed: 0.164 L | Total CO2 Emissions: 182.627 g
Date: 3.90390602778 | Trip: 834 | Vehicle ID: 299 | Total Distance: 3.237 km | Total Time: 363.200 secs | Total Idling Time: 54.800 secs | Total Fuel Consumed: 0.243 L | Total CO2 Emissions: 231.710 g
Date: 8.6607057037 | Trip: 851 | Vehicle ID: 299 | Total Distance: 4.317 km | Total Time: 223.600 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.344 L | Total CO2 Emissions: 311.271 g
Date: 10.7017651389 | Trip: 859 | Vehicle ID: 299 | Total Distance: 2.337 km | Total Time: 134.500 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.186 L | Total CO2 Emissions: 224.599 g
Date: 12.721009537 | Trip: 866 | Vehicle ID: 299 | Total Distance: 22.613 km | Total Time: 1399.000 secs | Total Idling Time: 256.500 secs | Total Fuel Consumed: 1.883 L | Total CO2 Emissions: 2110.228 g
Date: 15.5624954074 | Trip: 882 | Vehicle ID: 299 | Total Distance: 3.132 km | Total Time: 527.000 secs | Total Idling Time: 105.900 secs | Total Fuel Consumed: 0.326 L | Total CO2 Emissions: 414.119 g
Date: 15.6636330833 | Trip: 884 | Vehicle ID: 299 | Total Distance: 4.344 km | Total Time: 277.400 secs | Total Idling Time: 39.400 secs | Total Fuel Consumed: 0.358 L | Total CO2 Emissions: 420.812 g
Date: 17.7067220556 | Trip: 890 | Vehicle ID: 299 | Total Distance: 2.381 km | Total Time: 157.300 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.191 L | Total CO2 Emissions: 199.912 g
Date: 21.0094928333 | Trip: 905 | Vehicle ID: 299 | Total Distance: 4.268 km | Total Time: 510.000 secs | Total Idling Time: 84.400 secs | Total Fuel Consumed: 0.389 L | Total CO2 Emissions: 482.829 g
Date: 22.0147328426 | Trip: 912 | Vehicle ID: 299 | Total Distance: 1.022 km | Total Time: 85.600 secs | Total Idling Time: 14.000 secs | Total Fuel Consumed: 0.087 L | Total CO2 Emissions: 115.238 g
Date: 22.7186572593 | Trip: 914 | Vehicle ID: 299 | Total Distance: 1.609 km | Total Time: 117.100 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.111 L | Total CO2 Emissions: 133.283 g
Date: 23.7627985185 | Trip: 916 | Vehicle ID: 299 | Total Distance: 2.294 km | Total Time: 186.300 secs | Total Idling Time: 10.900 secs | Total Fuel Consumed: 0.158 L | Total CO2 Emissions: 200.441 g
Date: 24.0784255741 | Trip: 917 | Vehicle ID: 299 | Total Distance: 2.844 km | Total Time: 331.600 secs | Total Idling Time: 70.300 secs | Total Fuel Consumed: 0.296 L | Total CO2 Emissions: 372.327 g
Date: 24.0952149259 | Trip: 918 | Vehicle ID: 299 | Total Distance: 2.969 km | Total Time: 301.400 secs | Total Idling Time: 66.800 secs | Total Fuel Consumed: 0.267 L | Total CO2 Emissions: 326.165 g
Date: 29.7418867963 | Trip: 920 | Vehicle ID: 299 | Total Distance: 6.371 km | Total Time: 320.500 secs | Total Idling Time: 48.100 secs | Total Fuel Consumed: 0.510 L | Total CO2 Emissions: 602.420 g
Date: 31.71016975 | Trip: 924 | Vehicle ID: 299 | Total Distance: 2.008 km | Total Time: 114.500 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.165 L | Total CO2 Emissions: 189.950 g
Date: 36.7108604167 | Trip: 953 | Vehicle ID: 299 | Total Distance: 1.989 km | Total Time: 125.800 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.140 L | Total CO2 Emissions: 156.402 g
Date: 38.6352205833 | Trip: 957 | Vehicle ID: 299 | Total Distance: 10.047 km | Total Time: 489.400 secs | Total Idling Time: 24.600 secs | Total Fuel Consumed: 0.686 L | Total CO2 Emissions: 730.152 g
Date: 39.0027040185 | Trip: 960 | Vehicle ID: 299 | Total Distance: 3.249 km | Total Time: 348.700 secs | Total Idling Time: 83.200 secs | Total Fuel Consumed: 0.298 L | Total CO2 Emissions: 351.765 g
Date: 40.6710968333 | Trip: 964 | Vehicle ID: 299 | Total Distance: 4.335 km | Total Time: 245.400 secs | Total Idling Time: 35.200 secs | Total Fuel Consumed: 0.360 L | Total CO2 Emissions: 399.929 g
Date: 43.623699537 | Trip: 967 | Vehicle ID: 299 | Total Distance: 1.952 km | Total Time: 251.800 secs | Total Idling Time: 41.400 secs | Total Fuel Consumed: 0.197 L | Total CO2 Emissions: 255.908 g
Date: 47.5072011852 | Trip: 975 | Vehicle ID: 299 | Total Distance: 4.610 km | Total Time: 569.900 secs | Total Idling Time: 103.500 secs | Total Fuel Consumed: 0.481 L | Total CO2 Emissions: 605.460 g
Date: 60.6943562963 | Trip: 1018 | Vehicle ID: 299 | Total Distance: 7.955 km | Total Time: 665.800 secs | Total Idling Time: 49.500 secs | Total Fuel Consumed: 0.601 L | Total CO2 Emissions: 740.062 g
Date: 61.6200336204 | Trip: 1023 | Vehicle ID: 299 | Total Distance: 5.206 km | Total Time: 540.000 secs | Total Idling Time: 71.900 secs | Total Fuel Consumed: 0.402 L | Total CO2 Emissions: 493.762 g
Date: 61.7109976667 | Trip: 1024 | Vehicle ID: 299 | Total Distance: 0.738 km | Total Time: 193.800 secs | Total Idling Time: 70.300 secs | Total Fuel Consumed: 0.121 L | Total CO2 Emissions: 151.520 g
Date: 61.9362901204 | Trip: 1027 | Vehicle ID: 299 | Total Distance: 1.013 km | Total Time: 169.300 secs | Total Idling Time: 78.800 secs | Total Fuel Consumed: 0.111 L | Total CO2 Emissions: 131.857 g
Date: 62.04941 | Trip: 1029 | Vehicle ID: 299 | Total Distance: 6.214 km | Total Time: 580.500 secs | Total Idling Time: 77.200 secs | Total Fuel Consumed: 0.553 L | Total CO2 Emissions: 648.748 g
Date: 63.6909153056 | Trip: 1038 | Vehicle ID: 299 | Total Distance: 1.316 km | Total Time: 144.300 secs | Total Idling Time: 61.400 secs | Total Fuel Consumed: 0.138 L | Total CO2 Emissions: 168.927 g
Date: 68.5087602315 | Trip: 1052 | Vehicle ID: 299 | Total Distance: 3.695 km | Total Time: 346.500 secs | Total Idling Time: 92.400 secs | Total Fuel Consumed: 0.454 L | Total CO2 Emissions: 576.914 g
Date: 69.6005638796 | Trip: 1060 | Vehicle ID: 299 | Total Distance: 18.077 km | Total Time: 1989.400 secs | Total Idling Time: 623.600 secs | Total Fuel Consumed: 1.641 L | Total CO2 Emissions: 1893.760 g
Date: 69.6623573796 | Trip: 1061 | Vehicle ID: 299 | Total Distance: 8.189 km | Total Time: 409.500 secs | Total Idling Time: 39.100 secs | Total Fuel Consumed: 0.583 L | Total CO2 Emissions: 683.961 g
Date: 71.6591115 | Trip: 1071 | Vehicle ID: 299 | Total Distance: 0.908 km | Total Time: 83.800 secs | Total Idling Time: 11.400 secs | Total Fuel Consumed: 0.084 L | Total CO2 Emissions: 113.921 g
Date: 76.6243447222 | Trip: 1084 | Vehicle ID: 299 | Total Distance: 2.050 km | Total Time: 216.300 secs | Total Idling Time: 40.600 secs | Total Fuel Consumed: 0.261 L | Total CO2 Emissions: 352.791 g
Date: 78.6429760463 | Trip: 1092 | Vehicle ID: 299 | Total Distance: 4.442 km | Total Time: 514.800 secs | Total Idling Time: 87.100 secs | Total Fuel Consumed: 0.466 L | Total CO2 Emissions: 557.865 g
Date: 79.5068728704 | Trip: 1096 | Vehicle ID: 299 | Total Distance: 4.639 km | Total Time: 521.700 secs | Total Idling Time: 96.600 secs | Total Fuel Consumed: 0.533 L | Total CO2 Emissions: 678.558 g
Date: 83.8758242222 | Trip: 1107 | Vehicle ID: 299 | Total Distance: 2.554 km | Total Time: 190.000 secs | Total Idling Time: 48.900 secs | Total Fuel Consumed: 0.170 L | Total CO2 Emissions: 208.005 g
Date: 83.9206618519 | Trip: 1108 | Vehicle ID: 299 | Total Distance: 4.450 km | Total Time: 261.000 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.262 L | Total CO2 Emissions: 312.805 g
Date: 84.5843946204 | Trip: 1110 | Vehicle ID: 299 | Total Distance: 7.435 km | Total Time: 1009.900 secs | Total Idling Time: 300.600 secs | Total Fuel Consumed: 0.856 L | Total CO2 Emissions: 1071.948 g
Date: 85.6741931019 | Trip: 1112 | Vehicle ID: 299 | Total Distance: 2.401 km | Total Time: 152.500 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.180 L | Total CO2 Emissions: 189.516 g
Date: 86.9493641389 | Trip: 1119 | Vehicle ID: 299 | Total Distance: 11.184 km | Total Time: 1186.400 secs | Total Idling Time: 254.700 secs | Total Fuel Consumed: 0.954 L | Total CO2 Emissions: 1142.668 g
Date: 89.7032231759 | Trip: 1127 | Vehicle ID: 299 | Total Distance: 13.788 km | Total Time: 583.800 secs | Total Idling Time: 90.400 secs | Total Fuel Consumed: 1.004 L | Total CO2 Emissions: 1074.395 g
Date: 90.9534237222 | Trip: 1134 | Vehicle ID: 299 | Total Distance: 1.803 km | Total Time: 231.400 secs | Total Idling Time: 59.800 secs | Total Fuel Consumed: 0.189 L | Total CO2 Emissions: 249.342 g
Date: 92.5931699722 | Trip: 1140 | Vehicle ID: 299 | Total Distance: 2.286 km | Total Time: 279.600 secs | Total Idling Time: 39.300 secs | Total Fuel Consumed: 0.201 L | Total CO2 Emissions: 241.012 g
Date: 93.0592694907 | Trip: 1143 | Vehicle ID: 299 | Total Distance: 2.167 km | Total Time: 900.800 secs | Total Idling Time: 673.000 secs | Total Fuel Consumed: 0.407 L | Total CO2 Emissions: 414.444 g
Date: 97.635387 | Trip: 1160 | Vehicle ID: 299 | Total Distance: 8.187 km | Total Time: 1278.800 secs | Total Idling Time: 629.700 secs | Total Fuel Consumed: 0.832 L | Total CO2 Emissions: 904.337 g
Date: 98.6712373611 | Trip: 1162 | Vehicle ID: 299 | Total Distance: 7.552 km | Total Time: 557.600 secs | Total Idling Time: 73.500 secs | Total Fuel Consumed: 0.665 L | Total CO2 Emissions: 777.051 g
Date: 101.929242009 | Trip: 1169 | Vehicle ID: 299 | Total Distance: 3.026 km | Total Time: 254.000 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.251 L | Total CO2 Emissions: 271.496 g
Date: 104.77555987 | Trip: 1178 | Vehicle ID: 299 | Total Distance: 3.921 km | Total Time: 389.300 secs | Total Idling Time: 29.400 secs | Total Fuel Consumed: 0.349 L | Total CO2 Emissions: 411.495 g
Date: 106.66117988 | Trip: 1184 | Vehicle ID: 299 | Total Distance: 1.026 km | Total Time: 78.800 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.082 L | Total CO2 Emissions: 99.439 g
Date: 108.872157463 | Trip: 1188 | Vehicle ID: 299 | Total Distance: 3.675 km | Total Time: 580.200 secs | Total Idling Time: 185.300 secs | Total Fuel Consumed: 0.377 L | Total CO2 Emissions: 443.464 g
Date: 111.745913065 | Trip: 1197 | Vehicle ID: 299 | Total Distance: 2.564 km | Total Time: 154.500 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.148 L | Total CO2 Emissions: 179.843 g
Date: 113.023502333 | Trip: 1202 | Vehicle ID: 299 | Total Distance: 2.409 km | Total Time: 204.200 secs | Total Idling Time: 10.200 secs | Total Fuel Consumed: 0.207 L | Total CO2 Emissions: 245.529 g
Date: 117.888415472 | Trip: 1214 | Vehicle ID: 299 | Total Distance: 2.386 km | Total Time: 205.500 secs | Total Idling Time: 41.800 secs | Total Fuel Consumed: 0.196 L | Total CO2 Emissions: 225.745 g
Date: 118.665387269 | Trip: 1216 | Vehicle ID: 299 | Total Distance: 3.575 km | Total Time: 386.600 secs | Total Idling Time: 122.900 secs | Total Fuel Consumed: 0.328 L | Total CO2 Emissions: 345.783 g
Date: 120.669777444 | Trip: 1233 | Vehicle ID: 299 | Total Distance: 2.716 km | Total Time: 241.700 secs | Total Idling Time: 45.400 secs | Total Fuel Consumed: 0.200 L | Total CO2 Emissions: 236.439 g
Date: 120.934462139 | Trip: 1234 | Vehicle ID: 299 | Total Distance: 3.939 km | Total Time: 459.600 secs | Total Idling Time: 103.400 secs | Total Fuel Consumed: 0.362 L | Total CO2 Emissions: 458.388 g
Date: 124.626429102 | Trip: 1243 | Vehicle ID: 299 | Total Distance: 4.382 km | Total Time: 474.800 secs | Total Idling Time: 115.100 secs | Total Fuel Consumed: 0.480 L | Total CO2 Emissions: 589.991 g
Date: 124.972627778 | Trip: 1245 | Vehicle ID: 299 | Total Distance: 4.505 km | Total Time: 341.600 secs | Total Idling Time: 37.200 secs | Total Fuel Consumed: 0.293 L | Total CO2 Emissions: 332.459 g
Date: 129.62665438 | Trip: 1267 | Vehicle ID: 299 | Total Distance: 3.526 km | Total Time: 252.600 secs | Total Idling Time: 25.600 secs | Total Fuel Consumed: 0.245 L | Total CO2 Emissions: 266.271 g
Date: 129.87050625 | Trip: 1270 | Vehicle ID: 299 | Total Distance: 3.265 km | Total Time: 375.800 secs | Total Idling Time: 75.200 secs | Total Fuel Consumed: 0.267 L | Total CO2 Emissions: 312.299 g
Date: 136.873971722 | Trip: 1283 | Vehicle ID: 299 | Total Distance: 2.039 km | Total Time: 137.500 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.167 L | Total CO2 Emissions: 199.137 g
Date: 136.89771563 | Trip: 1284 | Vehicle ID: 299 | Total Distance: 3.425 km | Total Time: 334.600 secs | Total Idling Time: 34.700 secs | Total Fuel Consumed: 0.236 L | Total CO2 Emissions: 295.111 g
Date: 137.599295926 | Trip: 1287 | Vehicle ID: 299 | Total Distance: 5.530 km | Total Time: 549.500 secs | Total Idling Time: 105.300 secs | Total Fuel Consumed: 0.386 L | Total CO2 Emissions: 466.271 g
Date: 137.676754463 | Trip: 1288 | Vehicle ID: 299 | Total Distance: 3.645 km | Total Time: 342.100 secs | Total Idling Time: 55.300 secs | Total Fuel Consumed: 0.343 L | Total CO2 Emissions: 448.415 g
Date: 138.684145667 | Trip: 1290 | Vehicle ID: 299 | Total Distance: 13.797 km | Total Time: 583.500 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.969 L | Total CO2 Emissions: 1169.588 g
Date: 139.879816907 | Trip: 1295 | Vehicle ID: 299 | Total Distance: 2.432 km | Total Time: 228.600 secs | Total Idling Time: 58.400 secs | Total Fuel Consumed: 0.186 L | Total CO2 Emissions: 191.211 g
Date: 142.976847537 | Trip: 1310 | Vehicle ID: 299 | Total Distance: 6.311 km | Total Time: 598.700 secs | Total Idling Time: 117.300 secs | Total Fuel Consumed: 0.461 L | Total CO2 Emissions: 513.255 g
Date: 152.949801167 | Trip: 1340 | Vehicle ID: 299 | Total Distance: 8.043 km | Total Time: 804.600 secs | Total Idling Time: 269.100 secs | Total Fuel Consumed: 0.770 L | Total CO2 Emissions: 1221.465 g
Date: 153.944981685 | Trip: 1348 | Vehicle ID: 299 | Total Distance: 12.249 km | Total Time: 1195.600 secs | Total Idling Time: 301.500 secs | Total Fuel Consumed: 0.890 L | Total CO2 Emissions: 1446.840 g
Date: 5.57512077778 | Trip: 1048 | Vehicle ID: 115 | Total Distance: 2.366 km | Total Time: 320.800 secs | Total Idling Time: 78.700 secs | Total Fuel Consumed: 0.114 L | Total CO2 Emissions: 104.054 g
Date: 9.58047610185 | Trip: 1056 | Vehicle ID: 115 | Total Distance: 1.538 km | Total Time: 253.700 secs | Total Idling Time: 99.100 secs | Total Fuel Consumed: 0.093 L | Total CO2 Emissions: 78.511 g
Date: 11.5743994352 | Trip: 1061 | Vehicle ID: 115 | Total Distance: 4.260 km | Total Time: 503.000 secs | Total Idling Time: 82.200 secs | Total Fuel Consumed: 0.193 L | Total CO2 Emissions: 248.888 g
Date: 13.6292177037 | Trip: 1066 | Vehicle ID: 115 | Total Distance: 1.664 km | Total Time: 185.400 secs | Total Idling Time: 19.100 secs | Total Fuel Consumed: 0.102 L | Total CO2 Emissions: 129.034 g
Date: 14.6057861944 | Trip: 1070 | Vehicle ID: 115 | Total Distance: 2.914 km | Total Time: 309.400 secs | Total Idling Time: 33.300 secs | Total Fuel Consumed: 0.159 L | Total CO2 Emissions: 210.083 g
Date: 20.9087840093 | Trip: 1087 | Vehicle ID: 115 | Total Distance: 8.385 km | Total Time: 780.500 secs | Total Idling Time: 113.300 secs | Total Fuel Consumed: 0.422 L | Total CO2 Emissions: 488.213 g
Date: 21.0468273982 | Trip: 1092 | Vehicle ID: 115 | Total Distance: 4.657 km | Total Time: 381.200 secs | Total Idling Time: 4.000 secs | Total Fuel Consumed: 0.284 L | Total CO2 Emissions: 328.201 g
Date: 22.5750086019 | Trip: 1093 | Vehicle ID: 115 | Total Distance: 3.141 km | Total Time: 454.900 secs | Total Idling Time: 105.900 secs | Total Fuel Consumed: 0.213 L | Total CO2 Emissions: 270.524 g
Date: 26.8233997315 | Trip: 1117 | Vehicle ID: 115 | Total Distance: 2.472 km | Total Time: 349.200 secs | Total Idling Time: 153.300 secs | Total Fuel Consumed: 0.104 L | Total CO2 Emissions: 125.153 g
Date: 26.8855680833 | Trip: 1118 | Vehicle ID: 115 | Total Distance: 7.870 km | Total Time: 637.500 secs | Total Idling Time: 81.700 secs | Total Fuel Consumed: 0.382 L | Total CO2 Emissions: 452.767 g
Date: 29.0166010648 | Trip: 1128 | Vehicle ID: 115 | Total Distance: 1.501 km | Total Time: 145.800 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.050 L | Total CO2 Emissions: 58.131 g
Date: 30.5626658796 | Trip: 1131 | Vehicle ID: 115 | Total Distance: 4.404 km | Total Time: 449.700 secs | Total Idling Time: 69.400 secs | Total Fuel Consumed: 0.217 L | Total CO2 Emissions: 257.311 g
Date: 31.9048891667 | Trip: 1135 | Vehicle ID: 115 | Total Distance: 2.961 km | Total Time: 261.400 secs | Total Idling Time: 23.200 secs | Total Fuel Consumed: 0.178 L | Total CO2 Emissions: 244.852 g
Date: 33.9374724815 | Trip: 1140 | Vehicle ID: 115 | Total Distance: 5.450 km | Total Time: 448.200 secs | Total Idling Time: 7.800 secs | Total Fuel Consumed: 0.335 L | Total CO2 Emissions: 406.706 g
Date: 45.9653537963 | Trip: 1168 | Vehicle ID: 115 | Total Distance: 2.663 km | Total Time: 372.500 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.191 L | Total CO2 Emissions: 208.259 g
Date: 46.5473289444 | Trip: 1169 | Vehicle ID: 115 | Total Distance: 2.523 km | Total Time: 334.600 secs | Total Idling Time: 28.800 secs | Total Fuel Consumed: 0.189 L | Total CO2 Emissions: 223.544 g
Date: 74.5287590741 | Trip: 1205 | Vehicle ID: 115 | Total Distance: 5.901 km | Total Time: 676.500 secs | Total Idling Time: 121.500 secs | Total Fuel Consumed: 0.323 L | Total CO2 Emissions: 381.287 g
Date: 74.9007826852 | Trip: 1206 | Vehicle ID: 115 | Total Distance: 4.376 km | Total Time: 352.900 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.260 L | Total CO2 Emissions: 290.129 g
Date: 90.6208561481 | Trip: 1278 | Vehicle ID: 115 | Total Distance: 5.758 km | Total Time: 550.700 secs | Total Idling Time: 58.800 secs | Total Fuel Consumed: 0.218 L | Total CO2 Emissions: 279.793 g
Date: 94.8431634352 | Trip: 1282 | Vehicle ID: 115 | Total Distance: 1.635 km | Total Time: 243.200 secs | Total Idling Time: 38.300 secs | Total Fuel Consumed: 0.123 L | Total CO2 Emissions: 156.772 g
Date: 98.8045409722 | Trip: 1307 | Vehicle ID: 115 | Total Distance: 0.630 km | Total Time: 87.600 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.039 L | Total CO2 Emissions: 40.812 g
Date: 99.4995438889 | Trip: 1309 | Vehicle ID: 115 | Total Distance: 1.112 km | Total Time: 120.800 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.074 L | Total CO2 Emissions: 76.714 g
Date: 106.535591657 | Trip: 1327 | Vehicle ID: 115 | Total Distance: 5.607 km | Total Time: 626.800 secs | Total Idling Time: 92.600 secs | Total Fuel Consumed: 0.360 L | Total CO2 Emissions: 414.735 g
Date: 106.916365389 | Trip: 1329 | Vehicle ID: 115 | Total Distance: 5.172 km | Total Time: 411.200 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 0.310 L | Total CO2 Emissions: 329.664 g
Date: 118.951906602 | Trip: 1381 | Vehicle ID: 115 | Total Distance: 1.407 km | Total Time: 304.100 secs | Total Idling Time: 89.500 secs | Total Fuel Consumed: 0.084 L | Total CO2 Emissions: 95.320 g
Date: 119.827754537 | Trip: 1384 | Vehicle ID: 115 | Total Distance: 6.387 km | Total Time: 693.500 secs | Total Idling Time: 138.900 secs | Total Fuel Consumed: 0.270 L | Total CO2 Emissions: 326.018 g
Date: 119.858542861 | Trip: 1386 | Vehicle ID: 115 | Total Distance: 4.076 km | Total Time: 363.000 secs | Total Idling Time: 89.200 secs | Total Fuel Consumed: 0.193 L | Total CO2 Emissions: 246.949 g
Date: 120.914842685 | Trip: 1391 | Vehicle ID: 115 | Total Distance: 4.911 km | Total Time: 436.400 secs | Total Idling Time: 21.600 secs | Total Fuel Consumed: 0.267 L | Total CO2 Emissions: 303.811 g
Date: 123.537242796 | Trip: 1397 | Vehicle ID: 115 | Total Distance: 4.280 km | Total Time: 486.100 secs | Total Idling Time: 111.300 secs | Total Fuel Consumed: 0.163 L | Total CO2 Emissions: 183.275 g
Date: 143.537658231 | Trip: 1463 | Vehicle ID: 115 | Total Distance: 2.558 km | Total Time: 332.800 secs | Total Idling Time: 93.600 secs | Total Fuel Consumed: 0.136 L | Total CO2 Emissions: 156.227 g
Date: 151.541495241 | Trip: 1488 | Vehicle ID: 115 | Total Distance: 2.675 km | Total Time: 333.900 secs | Total Idling Time: 90.800 secs | Total Fuel Consumed: 0.127 L | Total CO2 Emissions: 133.071 g
Date: 9.55810885185 | Trip: 685 | Vehicle ID: 2 | Total Distance: 1.458 km | Total Time: 168.000 secs | Total Idling Time: 56.000 secs | Total Fuel Consumed: 0.140 L | Total CO2 Emissions: 172.782 g
Date: 11.5940013241 | Trip: 694 | Vehicle ID: 2 | Total Distance: 3.802 km | Total Time: 445.400 secs | Total Idling Time: 134.100 secs | Total Fuel Consumed: 0.260 L | Total CO2 Emissions: 313.243 g
Date: 17.7184408796 | Trip: 714 | Vehicle ID: 2 | Total Distance: 3.241 km | Total Time: 335.100 secs | Total Idling Time: 21.700 secs | Total Fuel Consumed: 0.329 L | Total CO2 Emissions: 421.995 g
Date: 34.700724463 | Trip: 760 | Vehicle ID: 2 | Total Distance: 18.443 km | Total Time: 669.900 secs | Total Idling Time: 0.000 secs | Total Fuel Consumed: 1.278 L | Total CO2 Emissions: 1349.753 g
Date: 50.9360149167 | Trip: 785 | Vehicle ID: 2 | Total Distance: 2.452 km | Total Time: 283.900 secs | Total Idling Time: 52.000 secs | Total Fuel Consumed: 0.271 L | Total CO2 Emissions: 349.993 g
Date: 53.0129235556 | Trip: 795 | Vehicle ID: 2 | Total Distance: 7.721 km | Total Time: 382.800 secs | Total Idling Time: 35.500 secs | Total Fuel Consumed: 0.535 L | Total CO2 Emissions: 634.805 g
Date: 68.9122843333 | Trip: 829 | Vehicle ID: 2 | Total Distance: 9.365 km | Total Time: 1221.600 secs | Total Idling Time: 255.100 secs | Total Fuel Consumed: 0.872 L | Total CO2 Emissions: 1094.259 g
Date: 114.580995259 | Trip: 975 | Vehicle ID: 2 | Total Distance: 3.619 km | Total Time: 325.900 secs | Total Idling Time: 28.800 secs | Total Fuel Consumed: 0.330 L | Total CO2 Emissions: 367.415 g
Date: 130.690477972 | Trip: 1028 | Vehicle ID: 2 | Total Distance: 3.222 km | Total Time: 430.000 secs | Total Idling Time: 123.700 secs | Total Fuel Consumed: 0.372 L | Total CO2 Emissions: 450.756 g
Date: 136.686779361 | Trip: 1049 | Vehicle ID: 2 | Total Distance: 3.228 km | Total Time: 427.700 secs | Total Idling Time: 136.300 secs | Total Fuel Consumed: 0.346 L | Total CO2 Emissions: 407.741 g
Date: 1.68945986111 | Trip: 106 | Vehicle ID: 584 | Total Distance: 5.584 km | Total Time: 669.100 secs | Total Idling Time: 137.600 secs | Total Fuel Consumed: 0.531 L | Total CO2 Emissions: 622.751 g
